"SHA1(sms_receive_source_phone)";"sms_receive_operator";"FROM_UNIXTIME(sms_receive_date)";"sms_receive_body"
"e85efd884d851ff746b48bebc9e64667e6ad8997";"3";"2017-04-05 19:06:13";"Start m"
"b59e421874009364b2f532f1e5c5d2afb0f52d6b";"2";"2017-04-05 19:06:18";"Stop"
"e13190ac527fd9555db549215682a0685bcab4d5";"1";"2017-04-05 19:06:30";"Stop"
"fcda02df11d8d1722711269f359774509a497a05";"3";"2017-04-05 19:06:54";"Stop"
"19da1fd98f6f4ea7c7e85c244428b82bc0923890";"3";"2017-04-05 19:07:05";"Stop"
"036856a5bb68bea281f748a765f29567ef4503d8";"1";"2017-04-05 19:07:27";"Start r"
"6e8d231b855c8d135b4fdf633767c41671e81910";"3";"2017-04-05 19:07:31";"Stop"
"fb9b6a48bc3a0c50d000f35b0f63cfa1c4624a84";"2";"2017-04-05 19:07:47";"Stop"
"aca3b44a752074c6fb7795ed4f7ec5634dcba681";"2";"2017-04-05 19:07:52";"Start G"
"952ad9a8d3be05d8e02b89167dc1f4d05387b967";"1";"2017-04-05 19:08:00";"Stop"
"c46d33ff888f4d04c132ccadce7e2fc6b72e430b";"1";"2017-04-05 19:08:09";"STOP"
"62b93466bb87cc7fecf246ee1e4c508434a92721";"1";"2017-04-05 19:08:09";"Stop"
"b502f22176fe1b9c131fb0e3f2be23ae935d8974";"1";"2017-04-05 19:08:15";"Stop"
"8c09ce6b37e017c230f045ceaeb9280102389a90";"1";"2017-04-05 19:08:17";"Start G"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:08:26";"Stop"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:08:51";"Stop"
"23305a51cfd2e707b322439b25f8e390b387866b";"2";"2017-04-05 19:08:58";"Stop"
"48488c5007631be719e33a1891e28e21a8d33497";"2";"2017-04-05 19:08:58";"Start G"
"296daf026de8b10529ee6fd09d663e0aea392f4d";"1";"2017-04-05 19:09:01";"STOP"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:09:10";"STOP"
"2451203981fa2ea4134794b2d24acc77e1c58d76";"2";"2017-04-05 19:09:13";"STOP"
"6f6ad68a3c8a950766776200f598516bf3d64c26";"2";"2017-04-05 19:09:25";"Stop"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:09:28";"Stop"
"dc38f7a03a966d4ebd93201923ec59507a44898a";"3";"2017-04-05 19:09:37";"Start Z"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:09:39";"Start R"
"0a933ce9b6657dcfa51777302f9ccd325f6c5e6a";"1";"2017-04-05 19:09:40";"Start z"
"f8c411c4a2dad9d4e0223663051a5da56798068d";"2";"2017-04-05 19:09:48";"Stop"
"d326aa9622ae2290402df18b3d1933ccea4baeb1";"1";"2017-04-05 19:09:53";"STOP"
"c3a03add8652fe784e0bbea6c643f72470104b59";"1";"2017-04-05 19:10:09";"Stop"
"d92b8d5da2eebe0ffaa835e259b7f1702e3e90d7";"3";"2017-04-05 19:10:12";"stop"
"b23fce2ee61eff4c8124be16ee39bbf9f6dcd534";"2";"2017-04-05 19:10:23";"Start R "
"e7fccf6e45c1c2628aaf363d41eb0dad2749ad1c";"3";"2017-04-05 19:10:40";"START M"
"b35d4df1489eba80b52180b16c8ea210cf51d4c6";"2";"2017-04-05 19:10:58";"Start r"
"e5857eaea605578622c49e8a2df5db70af51ae89";"3";"2017-04-05 19:11:03";"Start m"
"07f14fe7a77491b3a69d9e7383dc949742a799b9";"1";"2017-04-05 19:11:04";"Start r"
"e1f5c904f3aeb2d3bb56fb9abc346fe24d8d1045";"1";"2017-04-05 19:11:12";"STOP"
"7272e0ed5929c255ccc630c7c19d9b58ef3b31b2";"1";"2017-04-05 19:11:20";"STOP"
"b19266de7a551cb09bfdcef7e9c795d6525e1751";"3";"2017-04-05 19:11:22";"Start g "
"dc38f7a03a966d4ebd93201923ec59507a44898a";"3";"2017-04-05 19:11:27";"Start Z"
"d0e8cd21a9cdc3fb8b88bcb0403dbedb29fbf4b0";"2";"2017-04-05 19:11:28";"START R"
"01795fe14e7f7f17a87bef20737e2f9bbf467af4";"1";"2017-04-05 19:11:33";"Stop"
"18a525b2d04c4ea242134c034f85771be48dea8b";"1";"2017-04-05 19:11:43";"Stop"
"04d20b3d4cc298a5a9e099e532621bb043b38dfe";"2";"2017-04-05 19:12:08";"Stop"
"6155e9bc1c77ffe485c34c3eaa8a47f901f03eae";"2";"2017-04-05 19:12:23";"Stop"
"c695fcc72228a5c7b5db4e83f51e44841171f502";"3";"2017-04-05 19:12:59";"Start geltonoji"
"58ef1ce4240f1c733b3b578535c0595b0de19793";"2";"2017-04-05 19:13:04";"Stop"
"d3a69f1b56716fc04c4e731064aff370a08a791e";"1";"2017-04-05 19:13:07";"Stop"
"df6449ed577602d667629abef30b5f1eb819ec5a";"3";"2017-04-05 19:13:07";"Start r "
"4e371579c99f2909116d675fbd6bd0c50deab166";"1";"2017-04-05 19:13:21";"STOP"
"ac79e4ec6f0194b06f6558b7f26f6da8efe45919";"1";"2017-04-05 19:13:25";"Start g"
"3cd294de884338f03c860edc33407b8e72f24be1";"3";"2017-04-05 19:13:25";"Start g"
"eae87c100a564beca50e7747ff6fe7f771df01ee";"2";"2017-04-05 19:13:33";"Start r"
"ea59fc24c2fda41184bed5bb3ac1a9a8e9954de7";"1";"2017-04-05 19:13:39";"START R"
"61fcebe41203f865501609ddd8043cb9a06f71b1";"1";"2017-04-05 19:13:48";"STOP"
"d12c72c5273e295168bee35e2eb0b06ce3fe7b7b";"2";"2017-04-05 19:13:49";"Savitarn"
"76e70d4c98af488869323a64660d807c11e9bc81";"3";"2017-04-05 19:14:22";"STOP"
"3cd294de884338f03c860edc33407b8e72f24be1";"3";"2017-04-05 19:14:41";"Stop"
"1ab0cd6228a63a589a5db9f079094385fabe87e0";"2";"2017-04-05 19:14:49";"STOP"
"4b79bfe57ca4645947acc101b52c026f282265e9";"3";"2017-04-05 19:14:49";"STOP"
"19e61a9de7b9fd65b1bbb44fa20b322af97987e4";"1";"2017-04-05 19:15:04";"Stop"
"3cd294de884338f03c860edc33407b8e72f24be1";"3";"2017-04-05 19:15:07";"Start g"
"01d883e5d17ce7461e78a3256320a1d4efb1f563";"1";"2017-04-05 19:15:09";"stop"
"55d53e965df88bda8a5c6725670d7473ae0da990";"3";"2017-04-05 19:15:10";"Stop G"
"986d28536644aba38a8f75c130d133b1e497a6a8";"2";"2017-04-05 19:15:34";"Stop"
"bf64d7968e3aac2903540d3d9a97cbf05b2e2c2b";"3";"2017-04-05 19:15:47";"START R"
"a3fc27a9e212c0dbd9f6eebc036deafe92859996";"1";"2017-04-05 19:15:47";"start G"
"5b21460e040fc28e3ef9c584008d33e06a791cde";"1";"2017-04-05 19:15:51";"Stop"
"830578ffe439adda7580c99847880a311abc3aca";"3";"2017-04-05 19:15:57";"Start G"
"2b67521a4a4b72d8c0ce2edacb0b1be86132f2bc";"3";"2017-04-05 19:15:58";"Stop"
"63ecea7bd7c4fb9d788b134888717985472dfea6";"1";"2017-04-05 19:15:59";"Start r"
"c9f6f62a3203c5e46cd27165cb1ef113889763c1";"3";"2017-04-05 19:16:19";"Start G"
"acb7b3470435a7f0a4f2a0fad5cc86d6331475e8";"1";"2017-04-05 19:16:19";"Start r"
"7a1fa9147856c4ad579c7225da0d949e19c77abd";"3";"2017-04-05 19:16:36";"Stop"
"f974d2643cde7c7287fa3060fb21ae945b874c79";"1";"2017-04-05 19:16:47";"Start m "
"e9a6a9c023ea121e45e3458dac5ff5822e8a9de7";"1";"2017-04-05 19:16:54";"Start G"
"ae15540358c01eed7b71919758565b43652c3626";"3";"2017-04-05 19:17:06";"Start R"
"91ebf494f7102155702018ff90b4a1378a8e4382";"2";"2017-04-05 19:17:16";"Stop"
"83581e1f94cd158bdd8cdd2fb6a751f908c3e03f";"1";"2017-04-05 19:17:20";"START R"
"a1020a79e22d5e2b8d9ea542783e4be7cbd05d91";"1";"2017-04-05 19:17:29";"Stop"
"f7b9ec23e8634b7f597724b3da12aa8e6a522a4e";"2";"2017-04-05 19:17:31";"Start G"
"f687a48462e0f2b64d9aa736cfe3dca91e54cbde";"1";"2017-04-05 19:17:35";"Stop"
"81656f018c4671e550f4030bdcfe7cde33825ef3";"3";"2017-04-05 19:17:39";"Start R"
"39d23ffdc55806d10e5278f350ac2ee08abe6d9e";"3";"2017-04-05 19:17:47";"Stop"
"96724d4f136d80d57ae93e4e43abbd32da728375";"2";"2017-04-05 19:18:06";"Stop"
"3c72c4028d5002558bab105c542a1766490b5b0e";"1";"2017-04-05 19:18:12";"Stop"
"18e77c2432c093af2f1f8d868bcd13b548e21894";"2";"2017-04-05 19:18:16";"Start R"
"188a92dc27c681d48d35ab943cb257cb4fa35186";"1";"2017-04-05 19:18:16";"Start M"
"42b535fa8b12ca3b59900aee7c7b525259d19f17";"3";"2017-04-05 19:18:25";"Stop"
"aab1860c165bed18be4d906a1f08f2b4bd5e74a6";"2";"2017-04-05 19:18:57";"Stop"
"0e51baff6d7b49b0d7e5bc68b3014a817349ee2f";"3";"2017-04-05 19:18:58";"Stop"
"ca11a1052611f2bda340fe5b518bd96339f0f3ca";"1";"2017-04-05 19:19:14";"STOP"
"356a41741ad7cf5313d710c647f49d8c2fad4ed8";"2";"2017-04-05 19:19:32";"START M"
"6ff19d0634bbd27c781dc8ef1001673b56fa9e23";"1";"2017-04-05 19:19:39";"Stop"
"91d04e63eb737aba1475de4fec39c8fc10737887";"1";"2017-04-05 19:19:54";"Start G"
"19da1fd98f6f4ea7c7e85c244428b82bc0923890";"3";"2017-04-05 19:20:15";"START Z"
"f0fc0e07952a1d84992fdb5a75c2de86379c95af";"3";"2017-04-05 19:20:29";"Start r"
"a8777aaf5a1b678cc018a0cabc899a967ceba4ec";"1";"2017-04-05 19:20:30";"Stop"
"32eec6b635d7aca0d603c2094aa8a88de504f0b3";"1";"2017-04-05 19:20:37";"Stop"
"bb102e11105204aeed708e990d7908c02ebe3c22";"1";"2017-04-05 19:20:49";"Start R"
"3cd294de884338f03c860edc33407b8e72f24be1";"3";"2017-04-05 19:20:52";"Stop"
"57ed213fe97a3afcc1fc185ca1b86bb59b30b22c";"2";"2017-04-05 19:21:13";"Stop"
"3cd294de884338f03c860edc33407b8e72f24be1";"3";"2017-04-05 19:21:30";"Start g"
"3b465c09fb5e0b85540d790e1b75194ff4f27a01";"3";"2017-04-05 19:21:52";"Start G"
"fa0abfab9f4aa8326b6b077ff54aee1864fe34ba";"1";"2017-04-05 19:21:55";"Stop"
"8fc3d4a2280607667ad499a09eb41ed3fba0c9ea";"1";"2017-04-05 19:22:11";"STOP"
"1a9a9b60dd9d2ef242bcefd7394170a45a7a3f7c";"1";"2017-04-05 19:22:15";"Start m"
"e3aa4750e1c7c67f7b118afc2ebb88e09e51cf18";"1";"2017-04-05 19:22:17";"Stop"
"9f00e7d1829c59c2740c4df81baf3472c9a09527";"1";"2017-04-05 19:22:18";"STOP"
"dc38f7a03a966d4ebd93201923ec59507a44898a";"3";"2017-04-05 19:22:25";"STOP"
"2de92858ea1fdb8ba69c0b64fa00c4f095e9da87";"1";"2017-04-05 19:22:29";"Start G"
"125779c6a2d57081b78682b647a632b28101c48c";"1";"2017-04-05 19:22:34";"Start M"
"dc38f7a03a966d4ebd93201923ec59507a44898a";"3";"2017-04-05 19:22:39";"Start R"
"c8e921e9af3b672fa0a3866e9cc4493e693b23f7";"1";"2017-04-05 19:22:45";"Stop"
"225a5aa72a7fffeaa98d0ff11f665d2bc6a89ad3";"1";"2017-04-05 19:23:00";"Stop"
"fa91a1cb8dc2c4e9bab0e546108f86e5093c679c";"3";"2017-04-05 19:23:02";"Stop G"
"bab54dd5164ecaf315452710cbe96161951b6eae";"3";"2017-04-05 19:23:15";"Start G"
"62b93466bb87cc7fecf246ee1e4c508434a92721";"1";"2017-04-05 19:23:15";"Start  M"
"d63c220282635929f13c48516375891db4b1f542";"1";"2017-04-05 19:23:40";"Stop"
"3a75cea08b35d8da0eb36774004bbdc195a4f9fd";"3";"2017-04-05 19:23:40";"stop"
"f2cb2c87c051d477e1ed2863696c9ff41ce9f9e3";"1";"2017-04-05 19:23:43";"Start g"
"54ee637af7d2ce641d83661c1f985975384be76f";"3";"2017-04-05 19:23:51";"Stop"
"19af085ca92ff01c1509eb12a4d8fda5f1a2ed86";"2";"2017-04-05 19:24:19";"Stop"
"e28a08587fd3191ef582ef5131a2c4f11aea23b7";"1";"2017-04-05 19:24:25";"STOP"
"01d10d61b51bf02ebef47636d466989d4ebcdfe6";"1";"2017-04-05 19:25:16";"Stop"
"3d86130cf515a59c7d8edbb51c1e94fc0fa4a292";"2";"2017-04-05 19:25:20";"Stop"
"d184776942629887d5a339e120dba20b8b11cfbd";"2";"2017-04-05 19:25:33";"Stop"
"e381938ce267638d55de60fe426d0e9e05645428";"3";"2017-04-05 19:25:42";"STOP"
"06fdd0089fdfe6955463c3ac89b04bbded721c8d";"2";"2017-04-05 19:25:43";"STOP"
"6d5f5af9b71494e8b61091aadc8dbd4d780178b5";"2";"2017-04-05 19:25:43";"Stop"
"66be06aaff86f35346c8e6a25edb07f29d4a5753";"1";"2017-04-05 19:25:54";"Stop"
"9e142ecf4e56c68e2b5a9547f6d9cf6837f2dd9c";"3";"2017-04-05 19:26:12";"Stop"
"d3b7c607f1e22f1ae79ec612176736cf17517da8";"3";"2017-04-05 19:26:26";"Stop"
"40316df14cedb371d66b752b72aaa07f9912011a";"3";"2017-04-05 19:26:33";"Start M"
"df2deae9d12575e4b6a9b0a93b2c0c4881de1967";"1";"2017-04-05 19:26:54";"Stop"
"2755207e6a9f92e86d9da3a7ff9283e41fe38655";"3";"2017-04-05 19:27:13";"STOP"
"685051cd684175119dc6ab808cadcbfdb3818c71";"1";"2017-04-05 19:27:17";"Start r"
"e554747a2019c41c31546f45a0bd39f5ef81e129";"3";"2017-04-05 19:27:19";"Start R"
"0e1bcdb301408969ac06d036461ae06b74692d74";"2";"2017-04-05 19:27:44";"STOP"
"ada7341730bb375cff035ab41989c75f29df7293";"1";"2017-04-05 19:28:13";"Start R"
"c1fb964307cdee067e7088643e6b9fc1dae71e91";"3";"2017-04-05 19:28:23";"STOP"
"331f90f38b9b10e35ef6d0df3b72e70f0d163bcc";"2";"2017-04-05 19:28:30";"STOP"
"88d36171386734219a971cad7e1d77fe7cc7d8ce";"1";"2017-04-05 19:28:39";"Stop"
"4a9ef7077a0ddebdc32272931c791a052e4f0a92";"2";"2017-04-05 19:28:45";"Start r"
"2f884b178f7694b2038c7b28b563a9032afda900";"1";"2017-04-05 19:29:01";"STOP"
"74b47f77df13c204c39fd5a95dcc029fec60d0d6";"2";"2017-04-05 19:29:06";"Start g"
"f054b0c007ca3a214cfb540a63a30f2237099a21";"1";"2017-04-05 19:29:10";"Start m"
"fd32643253cce445f10163f7af9d5a6281855677";"3";"2017-04-05 19:29:29";"Stop"
"07f538fc55ebc2d2c475ecb89f4e4242dac54711";"2";"2017-04-05 19:29:32";"START G "
"c9b6cc630c2102b11260a099d70f929a667747b6";"3";"2017-04-05 19:29:33";"START R"
"4dfe3bc2843ef1d03cd9acb6662ef5114ae5a400";"1";"2017-04-05 19:29:40";"STOP"
"bab54dd5164ecaf315452710cbe96161951b6eae";"3";"2017-04-05 19:29:42";"Stop"
"aca3b44a752074c6fb7795ed4f7ec5634dcba681";"2";"2017-04-05 19:29:42";"Stop"
"2ad2ae865a3c2f6ded21967599ec336d5a212ef8";"3";"2017-04-05 19:29:50";"Stop"
"85a71ca200ac46d346f82be6d53f7dbca969f9a7";"2";"2017-04-05 19:29:56";"STOP"
"c2dac71b85a1140524417f7490a4dbcfdc6ec66d";"3";"2017-04-05 19:30:09";"Start R"
"52ee4436ea081c3419c475856bfbcb93a77c3ad5";"1";"2017-04-05 19:30:35";"Start r"
"363f8f69f7e4e6ca57e70bb971f7bc3a0fc15659";"3";"2017-04-05 19:30:37";"Stop"
"0aae291a4a367df7f8213e8942476d5985c0bf2f";"1";"2017-04-05 19:30:46";"Stop"
"ddc3fbc5ad3d147cb2a1f3e117764b7d5021b2eb";"1";"2017-04-05 19:30:58";"START M"
"686582a49ad5c4d53d7f683e31d013b07c16bbc1";"2";"2017-04-05 19:31:01";"Start G"
"afbc41dce284edb62e537ab8a2f46d2a62404240";"1";"2017-04-05 19:31:08";"STOP G"
"52aba2de2af39ca7a278c4551077a20c6453cb8b";"1";"2017-04-05 19:31:19";"Start G"
"0df667281b13117a62bd9663e71770763f3cc49c";"2";"2017-04-05 19:31:47";"Stop"
"2774dd38bdc53c02c87994b72c38f879ccccd2a3";"1";"2017-04-05 19:31:51";"STOP"
"dd24459c6af130355ff6b73ffe81ca5d5e173af7";"2";"2017-04-05 19:32:09";"STOP"
"eba7533bd2b80b37e35d82d43ee2a0a672150c68";"1";"2017-04-05 19:32:43";"Stop"
"92d4c742729f45a73841c46ee68422a3e7ac2133";"2";"2017-04-05 19:32:53";"Stop"
"17a7804838a116be0370155061c0b2d516da6322";"1";"2017-04-05 19:33:11";"Start r"
"9d8ff96550a364a7eb80bc57f19f40e1dd4d09a4";"2";"2017-04-05 19:33:28";"Start r"
"9dce8fa085b96561a7cf4256fa917ff3e2c91468";"2";"2017-04-05 19:33:33";"Stop"
"ba8445b15c47ccbe06db1cc6feecefc1d91ac887";"1";"2017-04-05 19:33:57";"START R"
"4cb6110247e47f315a9fcc6f70b039e4288bfa19";"3";"2017-04-05 19:33:58";"Stop"
"7871ef784d04748c987787d448e27e758fe41f98";"1";"2017-04-05 19:34:08";"Stop"
"398c99c696ff8b74aa556ce402998bc0a7e00539";"2";"2017-04-05 19:34:09";"Stop"
"0be048e81e55d7bae1c03c732da63c228310e927";"1";"2017-04-05 19:34:15";"Stop"
"4b7b04c28854aa1cc8fe6a20bea4abfa31b12884";"2";"2017-04-05 19:35:00";"STOP"
"7e89df40005d411bded1a6e22268f1e61c3fd7bb";"1";"2017-04-05 19:35:13";"Stop"
"85910312593773bf732bee73c38aaa4f31c2155f";"3";"2017-04-05 19:35:22";"Stop"
"52aba57b1318e4ebbeb22fc62fd9985c66befeaa";"3";"2017-04-05 19:35:41";"Stop"
"f1b2a1be678faab7afd455f33a0dab84d8bfa191";"2";"2017-04-05 19:36:00";"Stop"
"7d3228187a7bd741464c0f3aa8dd75e52d8baefc";"1";"2017-04-05 19:36:08";"Start M"
"31740fb4492b745669cefee2066b3c55fcfc4534";"1";"2017-04-05 19:36:34";"Stop"
"ea59fc24c2fda41184bed5bb3ac1a9a8e9954de7";"1";"2017-04-05 19:36:36";"STOP"
"8100d59a4c779a73abd2c827d7728a21caa41b4c";"2";"2017-04-05 19:37:00";"Stop"
"5d2e2ac0a2ef7f7759ecd484b9069873c329aaee";"3";"2017-04-05 19:37:08";"STOP"
"5a05c10ec38b7040fe8b1e465ef23c0c7c2be69f";"3";"2017-04-05 19:37:12";"stop"
"97d1b691ae1813166266980958e1c72d3fd04849";"1";"2017-04-05 19:37:16";"STOP"
"545ef4de32c95c823eb6a0f7acecc433aadc3b23";"1";"2017-04-05 19:38:24";"Stop"
"3251ea65af39c3c88cb348916cf763dbe495c57d";"1";"2017-04-05 19:38:46";"Stop"
"e8775851d22fe16361c87c4c15404dbc6a336275";"3";"2017-04-05 19:38:52";"Stop G "
"d7ff26ce1f8a6a0322351f04f58212fb85700123";"3";"2017-04-05 19:39:35";"Start r"
"ad0be9b1bb802f5814b82e4f911837acbe7d6f27";"1";"2017-04-05 19:39:37";"Start g"
"f974d2643cde7c7287fa3060fb21ae945b874c79";"1";"2017-04-05 19:39:47";"Stop"
"fe4df70c3e97509b156564c0c5424fdf12bb806b";"1";"2017-04-05 19:40:07";"Start g"
"dd24459c6af130355ff6b73ffe81ca5d5e173af7";"2";"2017-04-05 19:40:11";"START M "
"9cd9e01ce2dd8a308153458ab1d61da08299bf44";"1";"2017-04-05 19:40:11";"Stop"
"d101707e94926ae723fd0a85c3d537643be63d87";"1";"2017-04-05 19:40:30";"Stop"
"084ade18d01b13141d4dd045d70789e84ba97c13";"2";"2017-04-05 19:40:35";"START G"
"1202a40ee741f5ae75c525876c6c3d6897ed9da8";"1";"2017-04-05 19:40:48";"Start m"
"3124b71ab5756e017abc551ee7cd99e2dc02ec05";"3";"2017-04-05 19:41:25";"STOP"
"869bedbf7e64693f6602412cc1b00da60269c579";"3";"2017-04-05 19:41:31";"Stop"
"91d04e63eb737aba1475de4fec39c8fc10737887";"1";"2017-04-05 19:41:35";"Stop"
"5d2e2ac0a2ef7f7759ecd484b9069873c329aaee";"3";"2017-04-05 19:41:41";"START R "
"57f14cc748141f084a2e1a5ff69445b82a356b55";"2";"2017-04-05 19:41:56";"STOP"
"a9b25387676941390cd0435e0120fd1d7d08bdfe";"2";"2017-04-05 19:42:16";"STOP"
"bf64d7968e3aac2903540d3d9a97cbf05b2e2c2b";"3";"2017-04-05 19:42:24";"STOP"
"5bc35177f88128b4721b71168988ccabb9e52a9d";"3";"2017-04-05 19:42:28";"STOP"
"197bef856374a3f8cf1fad2bdf6c9510ae332297";"2";"2017-04-05 19:42:37";"Start g"
"8d307636c31bd73503352fe27e3555c9ef83ff26";"1";"2017-04-05 19:42:57";"Start r"
"9022688eda1619bd1b4fe17fd35c3423e853ab05";"1";"2017-04-05 19:42:58";"START M VN CN"
"fc7f78ee5fb7a3c2fefbb8deffdc40d2d27b7a0b";"1";"2017-04-05 19:42:59";"Stop"
"5939b93a8e665c92c28b4cedc4b37817228ee9f8";"1";"2017-04-05 19:43:02";"Start g"
"646fcf039dd21396469459c42de4ad43b7412e04";"2";"2017-04-05 19:43:16";"Stop"
"45508a24cf2ecd1c25be4be6b909e5a12e1fd01c";"2";"2017-04-05 19:43:21";"Start R"
"eae87c100a564beca50e7747ff6fe7f771df01ee";"2";"2017-04-05 19:43:41";"Stop"
"40316df14cedb371d66b752b72aaa07f9912011a";"3";"2017-04-05 19:43:45";"Stop"
"d05284baf8b22f8a66c2eb01c6b49196879a9a6f";"3";"2017-04-05 19:44:02";"STOP"
"f8028549f7766f632f7df6d1d53a2437d0aacd93";"1";"2017-04-05 19:44:12";"Stop"
"3f4a269e21e622d168230c8d5544ad08ac7547bf";"3";"2017-04-05 19:44:22";"Start m"
"ada7341730bb375cff035ab41989c75f29df7293";"1";"2017-04-05 19:44:30";"Stop R"
"8c09ce6b37e017c230f045ceaeb9280102389a90";"1";"2017-04-05 19:44:41";"Stop G"
"ad823dd5a852bc4d922f199f41fd336691adeaac";"2";"2017-04-05 19:44:56";"STOP"
"f491989d013f0f9f8a63a04e1f462588087992dd";"2";"2017-04-05 19:45:07";"Stop g"
"a0caf51b46c72efff4fe14dda09ad07b1bc15c69";"1";"2017-04-05 19:45:24";"Start m"
"5d2e2ac0a2ef7f7759ecd484b9069873c329aaee";"3";"2017-04-05 19:46:12";"STOP"
"18c4c65693c9d53f75af9b0f70e08570e9d939ae";"3";"2017-04-05 19:46:36";"Stop"
"7506620f484f6977ff44469b6b61eacae856a385";"1";"2017-04-05 19:47:00";"Stop"
"2611f9ab0d75c2d9144d1f206c5ee8db97ccef19";"2";"2017-04-05 19:47:01";"Stop"
"7eeb6041723f6d0e89a7926ef92ca932051441a7";"1";"2017-04-05 19:47:05";"Stop g "
"13608b03c80b28f166e922bc04c01703c91271bb";"3";"2017-04-05 19:47:24";"Start R"
"13608b03c80b28f166e922bc04c01703c91271bb";"3";"2017-04-05 19:47:26";"Start R"
"c9b6cc630c2102b11260a099d70f929a667747b6";"3";"2017-04-05 19:47:28";"STOP"
"1202a40ee741f5ae75c525876c6c3d6897ed9da8";"1";"2017-04-05 19:48:30";"Stop"
"f988e212d9b681d996dd3937520e9b3cab3c5758";"3";"2017-04-05 19:48:42";"Start m"
"4a9ef7077a0ddebdc32272931c791a052e4f0a92";"2";"2017-04-05 19:48:42";"Stop"
"2faa2ce7c8ea5c4814bbae93b577a415caba97f0";"1";"2017-04-05 19:48:43";"Stop"
"52f6cd81922aa3980395efc4f16f8ff268fb393b";"2";"2017-04-05 19:48:46";"STOP"
"0e411a9884ad3441b7b60230b98251ab80e3ccda";"1";"2017-04-05 19:48:48";"Stop"
"e28ca7ef6099aa32d5f103fb55b1a6ba755dd47c";"1";"2017-04-05 19:48:59";"Stop"
"d0e8cd21a9cdc3fb8b88bcb0403dbedb29fbf4b0";"2";"2017-04-05 19:49:06";"Stop"
"169edf02306dbe6f29f57ebfd3b370880ddce855";"1";"2017-04-05 19:49:29";"Start r"
"07f538fc55ebc2d2c475ecb89f4e4242dac54711";"2";"2017-04-05 19:49:37";"STOP"
"3b465c09fb5e0b85540d790e1b75194ff4f27a01";"3";"2017-04-05 19:49:54";"Stop"
"eb67c03b6dfa30a8fda3e47e2bd2a545e4f64530";"1";"2017-04-05 19:49:59";"Stop"
"70db154d3aaec17b32de6138c723d22a28893d12";"2";"2017-04-05 19:50:03";"Start R "
"b35d4df1489eba80b52180b16c8ea210cf51d4c6";"2";"2017-04-05 19:50:07";"Stop"
"e9a6a9c023ea121e45e3458dac5ff5822e8a9de7";"1";"2017-04-05 19:50:57";"STOP"
"2a3e4e14d2508bca0aa1f86ca8e219f6a1878e06";"1";"2017-04-05 19:51:09";"stop"
"113d086cb2d79c3d06f6d4dfb9ca973faa43031a";"1";"2017-04-05 19:51:36";"Stop"
"1202a40ee741f5ae75c525876c6c3d6897ed9da8";"1";"2017-04-05 19:51:38";"Start r"
"0cb063084cc7b69e3901b6637db438fb4453ec90";"1";"2017-04-05 19:51:40";"stop"
"1d23017078fb00ce9e9538dff90672fedc67308f";"3";"2017-04-05 19:51:53";"Stop"
"ab515a74dbf907ebec84120f241c05b07c9d114a";"1";"2017-04-05 19:52:35";"Stop"
"70a7ec6920d7d40fd4779b8d24167a37afc5bf95";"1";"2017-04-05 19:53:02";"STOP"
"acb7b3470435a7f0a4f2a0fad5cc86d6331475e8";"1";"2017-04-05 19:53:24";"Stop"
"3a158ddf2d2929224bfbd92913c2c7d6caec2243";"3";"2017-04-05 19:53:39";"Stop"
"0b4308000b5f542209c6db5de64b12685bf1fde7";"2";"2017-04-05 19:54:12";"STOP"
"8d78a71f1d3aeeadc8b6affa70208454561ac39f";"1";"2017-04-05 19:54:15";"Stop"
"af7fdf638e2f138380fd2aeabd84b66d77bf7f75";"1";"2017-04-05 19:54:43";"Stop"
"66559824e1e4f6cfacf74f5a0ce93156b718660b";"3";"2017-04-05 19:54:49";"STOP"
"54fac82ecdf14158a4326677313c51c4064914a7";"2";"2017-04-05 19:54:52";"START M"
"b0e81b1a12febf65332648d0064b3da6f0bc2c94";"2";"2017-04-05 19:55:02";"STOP"
"ced6feb4f671954c6df69d90cf4ab00cc7494542";"3";"2017-04-05 19:56:04";"Start m"
"c2f3c3910af6ee7b10df593c82f9155c9d3f927e";"3";"2017-04-05 19:56:11";"Start m"
"0e63e9eaa63a77d031c89679f56d7be88f8a67db";"3";"2017-04-05 19:56:18";"Start R"
"633bbd47946428618a6d8f2bfecf83ec8a2fa216";"1";"2017-04-05 19:56:24";"STOP"
"3df9b8a1103d4c404d912cd664ff1ad3dfcbdfd0";"2";"2017-04-05 19:56:28";"Stop"
"7daf6388a585ca45a5352ab0b306b1c57149a7b1";"3";"2017-04-05 19:56:29";"STOP"
"ba8445b15c47ccbe06db1cc6feecefc1d91ac887";"1";"2017-04-05 19:56:33";"Stop"
"f904f7d750201028798ab1a6c6ba2dc28641cb65";"3";"2017-04-05 19:56:44";"Stop"
"a990834e94f96f37b1c49f848f33e52d2ca68222";"1";"2017-04-05 19:56:46";"STOP"
